result;energy_by_token;index;is_timeout;file_id;speaker_name;speaker_party;speech_text;jaar;date;kamer;category;title;url;meta_url;vergadernummer;standardized_name;speech_text_en;final_label;found_fallacy;count;average_confidence;highest_confidence;lowest_confidence;mention_names;mention_types;mention_quotes;mention_categories;fallacy_quote;fallacy_explanation;fallacy_local_topic;fallacy_target;fallacy_explicitness;fallacy_confidence;speech_relation_type;speech_relation_justification;speech_relation_confidence;partial_output
{'mentions': [], 'found_fallacy': [], 'summary': {'count': 0, 'average_confidence': 0.0, 'highest_confidence': 0.0, 'lowest_confidence': 0.0}, 'speech_relation': {'type': 'independent', 'justification': 'The statement contains no direct reference to a previous speaker or specific political actor, and appears to be a general procedural remark.', 'confidence': 0.3}};0;168;0;h-tk-20182019-89-8;De heer Kuzu;DENK;Dat is oktober? Als we voor oktober een brief krijgen, dan kan ik de motie aanhouden.;2018-2019;5-6-2019;tk;handelingen;8 Studeren met een functiebeperking in mbo en h.o.;https://zoek.officielebekendmakingen.nl/h-tk-20182019-89-8.html;https://zoek.officielebekendmakingen.nl/h-tk-20182019-89-8.xml;nr. 89, item 8;kuzu;That's October? If we receive a letter before October, I can defer the motion.;0;0;0;0.0;0.0;0.0;;;;;;;;;;;independent;The statement contains no direct reference to a previous speaker or specific political actor, and appears to be a general procedural remark.;0.3;
"{'mentions': [{'name': 'De Graaf', 'type': 'person', 'quote': 'Deze motie is voorgesteld door het lid De Graaf.', 'mention_category': 'neutral'}], 'found_fallacy': [{'quote': 'de jihadgrootouders uit Ede en hun kleinkinderen te denaturaliseren en uit te zetten', 'explanation': ""Direct attack on the character of individuals by labeling them as 'jihadists' without addressing their actions or arguments."", 'confidence': 0.9, 'local_topic': 'jihadgrootouders in Ede', 'target': 'jihadgrootouders en hun kleinkinderen', 'explicitness': 'explicit'}], 'summary': {'count': 1, 'average_confidence': 0.9, 'highest_confidence': 0.9, 'lowest_confidence': 0.9}, 'speech_relation': {'type': 'independent', 'justification': 'The speech introduces a new motion without directly responding to prior statements.', 'confidence': 0.85}}";0;169;0;h-tk-20182019-97-37;De heer De Graaf;PVV;"Ik houd het echt heel kort, voorzitter. Om het probleem met Ede op te lossen en om heel snel een voorbeeld te stellen, dien ik de volgende motie in.
De Kamer,
gehoord de beraadslaging,
verzoekt de regering de jihadgrootouders uit Ede en hun kleinkinderen te denaturaliseren en uit te zetten,
en gaat over tot de orde van de dag.
Deze motie is voorgesteld door het lid De Graaf. Naar mij blijkt, wordt de indiening ervan voldoende ondersteund.
Zij krijgt nr.";2018-2019;25-6-2019;tk;handelingen;37 Problematiek rondom de terugkeer van jihadi's;https://zoek.officielebekendmakingen.nl/h-tk-20182019-97-37.html;https://zoek.officielebekendmakingen.nl/h-tk-20182019-97-37.xml;nr. 97, item 37;de de graaf;"I'll keep it really short, Chairman. To solve the problem with Ede and to set an example very quickly, I am submitting the following motion.
The Chamber,
after hearing the deliberation,
calls on the government to denaturalize and deport the jihadi grandparents from Ede and their grandchildren,
and goes about the order of the day.
This motion was proposed by member De Graaf. It appears to me that its submission is sufficiently supported.
She gets no.";0;1;1;0.9;0.9;0.9;De Graaf;person;Deze motie is voorgesteld door het lid De Graaf.;neutral;de jihadgrootouders uit Ede en hun kleinkinderen te denaturaliseren en uit te zetten;Direct attack on the character of individuals by labeling them as 'jihadists' without addressing their actions or arguments.;jihadgrootouders in Ede;jihadgrootouders en hun kleinkinderen;explicit;0.9;independent;The speech introduces a new motion without directly responding to prior statements.;0.85;
"{'mentions': [{'name': 'Rudmer Heerema', 'type': 'person', 'quote': 'Deze motie is voorgesteld door de leden Rudmer Heerema en Rog.', 'mention_category': 'neutral'}, {'name': 'Rog', 'type': 'person', 'quote': 'Deze motie is voorgesteld door de leden Rudmer Heerema en Rog.', 'mention_category': 'neutral'}], 'found_fallacy': [], 'summary': {'count': 0, 'average_confidence': 0.0, 'highest_confidence': 0.0, 'lowest_confidence': 0.0}, 'speech_relation': {'type': 'independent', 'justification': ""The speech introduces a new motion without directly addressing the previous speaker's content."", 'confidence': 0.95}}";0;170;0;h-tk-20182019-108-10;De heer Rudmer Heerema;VVD;"Voorzitter. Dank voor de uitgebreide beantwoording waaruit we onze antwoorden hebben kunnen destilleren. Dat is fijn. Dank ook voor het positieve oordeel over het amendement en dat de minister met ons deelt dat een school die onvoldoende scoort, geen nevenvestiging mag openen. Laat ze eerst maar hun energie stoppen in de hoofdvestiging.
Voorzitter. We hebben geluisterd naar het antwoord op de buitenlandse initiatiefnemers in Nederland. Daar heb ik samen met mijn collega Rog een motie over en die luidt als volgt.
De Kamer,
gehoord de beraadslaging,
overwegende dat het onderwijsaanbod op elke school dient bij te dragen aan de basiswaarden van de democratische rechtsstaat;
verzoekt de regering te borgen dat ook buitenlandse initiatiefnemers die in Nederland een nieuwe school of een nieuwe dependance willen openen, vooraf worden getoetst op hun plan hoe zij het burgerschapsonderwijs willen vormgeven,
en gaat over tot de orde van de dag.
Deze motie is voorgesteld door de leden Rudmer Heerema en Rog. Naar mij blijkt, wordt de indiening ervan voldoende ondersteund.
Zij krijgt nr.";2018-2019;12-9-2019;tk;handelingen;10 Meer ruimte voor nieuwe scholen;https://zoek.officielebekendmakingen.nl/h-tk-20182019-108-10.html;https://zoek.officielebekendmakingen.nl/h-tk-20182019-108-10.xml;nr. 108, item 10;rudmer heerema;"Chair. Thank you for the detailed answer from which we were able to distill our answers. That's nice. Thank you also for the positive assessment of the amendment and that the minister shares with us that a school with an insufficient score may not open a branch. Let them first put their energy into the head office.
Chair. We listened to the response to the foreign initiators in the Netherlands. Together with my colleague Rog, I have a motion about this and it reads as follows.
The Chamber,
after hearing the deliberation,
whereas the educational offering at every school should contribute to the basic values ​​of the democratic constitutional state;
Calls on the government to ensure that foreign initiators who want to open a new school or a new branch in the Netherlands are also assessed in advance on their plan for how they want to shape citizenship education,
and goes about the order of the day.
This motion was proposed by members Rudmer Heerema and Rog. It appears to me that its submission is sufficiently supported.
She gets no.";0;0;0;0.0;0.0;0.0;Rudmer Heerema|||Rog;person|||person;Deze motie is voorgesteld door de leden Rudmer Heerema en Rog.|||Deze motie is voorgesteld door de leden Rudmer Heerema en Rog.;neutral|||neutral;;;;;;;independent;The speech introduces a new motion without directly addressing the previous speaker's content.;0.95;
"{'mentions': [{'name': 'de minister', 'type': 'person', 'quote': 'de minister zeggen dat hij de aannemersvariant haalbaar en interessant vindt', 'mention_category': 'neutral'}], 'found_fallacy': [], 'summary': {'count': 0, 'average_confidence': 0.0, 'highest_confidence': 0.0, 'lowest_confidence': 0.0}, 'speech_relation': {'type': 'response', 'justification': ""The speaker directly addresses the minister's statement about the contractor variant, indicating a follow-up to the previous speaker's remarks."", 'confidence': 0.8}}";0;171;0;h-tk-20182019-41-6;Mevrouw Yeşilgöz-Zegerius;VVD;Ik kom nog heel even op terug op die 17.500 schades die bij de Tijdelijke Commissie Mijnbouwschade liggen. Ik heb daar zojuist ook over gesproken in mijn inbreng. Ik hoor de minister zeggen dat hij de aannemersvariant haalbaar en interessant vindt om verder te ontwikkelen. Nu wil ik eigenlijk weten wat dat nu concreet betekent. Dat betekent dus dat mensen die een schade hebben gemeld, tot een bepaald bedrag, zelf een erkende aannemer kunnen inschakelen, het kunnen laten fixen en niet eens de rekening zelf hoeven af te handelen, en dat het zo gewoon is geregeld. Begrijp ik goed dat dat de aannemersvariant is van al die 17.500 schades?;2018-2019;16-1-2019;tk;handelingen;6 Afhandeling schade en versterkingsoperatie Groningen vanwege gaswinning;https://zoek.officielebekendmakingen.nl/h-tk-20182019-41-6.html;https://zoek.officielebekendmakingen.nl/h-tk-20182019-41-6.xml;nr. 41, item 6;yeşilgöz-zegerius;I will briefly return to those 17,500 claims that are before the Temporary Mining Damage Committee. I just talked about that in my contribution. I hear the minister say that he finds the contractor variant feasible and interesting to further develop. Now I actually want to know what that actually means. This means that people who have reported damage, up to a certain amount, can call in a recognized contractor themselves, have it fixed and do not even have to settle the bill themselves, and that it is simply arranged. Do I understand correctly that this is the contractor's version of all those 17,500 damages?;0;0;0;0.0;0.0;0.0;de minister;person;de minister zeggen dat hij de aannemersvariant haalbaar en interessant vindt;neutral;;;;;;;response;The speaker directly addresses the minister's statement about the contractor variant, indicating a follow-up to the previous speaker's remarks.;0.8;
"{'mentions': [], 'found_fallacy': [], 'summary': {'count': 0, 'average_confidence': 0.0, 'highest_confidence': 0.0, 'lowest_confidence': 0.0}, 'speech_relation': {'type': 'response', 'justification': ""The speaker references a prior commitment ('Ik heb net al toegezegd') and directly addresses the parliamentary process, indicating a direct reply to previous statements."", 'confidence': 0.95}}";0;172;0;h-tk-20182019-104-8;Minister Koolmees;D66;Ik heb net al toegezegd dat ik de VNG dat graag wil vragen, maar dat gaat natuurlijk via de staatssecretaris, want de staatssecretaris is natuurlijk beleidsverantwoordelijke voor de bijstandswet, de Participatiewet. Ik vind het een terechte vraag en ik wil dit dus ook gewoon toezeggen. Dat zal inderdaad gaan via een brief van de staatssecretaris aan uw Kamer, omdat de staatssecretaris daarvoor verantwoordelijk is. Maar uiteindelijk zijn we natuurlijk samen verantwoordelijk voor de uitvoering, hè.;2018-2019;4-9-2019;tk;handelingen;8 Ten onrechte verstrekte uitkeringen aan gevangenen;https://zoek.officielebekendmakingen.nl/h-tk-20182019-104-8.html;https://zoek.officielebekendmakingen.nl/h-tk-20182019-104-8.xml;nr. 104, item 8;koolmees;I have just promised that I would like to ask the VNG about this, but that will of course be done through the State Secretary, because the State Secretary is of course policy responsible for the social assistance law, the Participation Act. I think it is a fair question and I would like to say so. This will indeed be done via a letter from the State Secretary to your House, because the State Secretary is responsible for this. But ultimately we are of course jointly responsible for the implementation, right?;0;0;0;0.0;0.0;0.0;;;;;;;;;;;response;The speaker references a prior commitment ('Ik heb net al toegezegd') and directly addresses the parliamentary process, indicating a direct reply to previous statements.;0.95;
"{'mentions': [{'name': 'de minister', 'type': 'person', 'quote': 'Toen de minister bijna veertien maanden geleden aantrad als minister, zei ze dat ze het vertrouwen in haar ministerie wilde herstellen.', 'mention_category': 'disagreeing'}, {'name': 'Schiphol', 'type': 'party', 'quote': 'Het ministerie, Schiphol, de luchtvaartsector en de Commissie voor de m.e.r. bij elkaar op schoot zitten.', 'mention_category': 'neutral'}, {'name': 'KLM', 'type': 'party', 'quote': 'KLM meeschrijft aan antwoorden die de Kamerleden stellen aan deze minister en haar ambtenaren.', 'mention_category': 'disagreeing'}, {'name': 'de SP', 'type': 'party', 'quote': 'Dit debat is wat de SP betreft een uitgelezen kans voor de minister om te laten zien dat ze een rechte rug heeft.', 'mention_category': 'neutral'}, {'name': 'de Commissie voor de m.e.r.', 'type': 'party', 'quote': 'de Commissie voor de m.e.r. bij elkaar op schoot zitten.', 'mention_category': 'neutral'}], 'found_fallacy': [{'quote': 'Verschillende ministers en directeurs van Schiphol komen van Shell; toch geen onbelangrijke partij binnen de fossiele en vervuilende luchtvaart.', 'explanation': ""Directly attacks the minister's professional connections to Shell, implying bias and undermining credibility based on affiliations rather than policy merits."", 'confidence': 0.8, 'local_topic': ""trust restoration in the minister's office"", 'target': 'de minister', 'explicitness': 'explicit'}], 'summary': {'count': 1, 'average_confidence': 0.8, 'highest_confidence': 0.8, 'lowest_confidence': 0.8}, 'speech_relation': {'type': 'independent', 'justification': ""The speech begins with a general greeting and introduction without direct reference to the previous speaker's content."", 'confidence': 0.5}}";0;173;0;h-tk-20182019-37-31;De heer Laçin;SP;"Voorzitter, dank. Ik wil eerst iedereen op de publieke tribune welkom heten. Goed dat jullie er zijn; zonder jullie was dit debat er wellicht nooit geweest.
Voorzitter. Toen de minister bijna veertien maanden geleden aantrad als minister, zei ze dat ze het vertrouwen in haar ministerie wilde herstellen. Groot gelijk had ze, want toen al was het vertrouwen geschaad door bijvoorbeeld het bekendmaken van de laagvliegroutes voor Lelystad Airport in de zomer van 2017. Maar de vraag is of het haar gelukt is om het vertrouwen te herstellen. Ik zal haar alvast helpen: nee, dat is haar niet gelukt — verre van zelfs. Fouten in de milieueffectrapportage werden ontdekt door Leon Adegeest. De update van de MER is onvolledig omdat bijvoorbeeld CO
Wat ook niet helpt, is het feit dat het ministerie, Schiphol, de luchtvaartsector en de Commissie voor de m.e.r. bij elkaar op schoot zitten. Opstellers en beoordelaars van de MER zijn getrouwd. Ambtenaren helpen bij het opstellen van de MER Schiphol, die ze zelf moeten beoordelen daarna. Schiphol stelt de MER twee jaar lang uit, tot er een gewenste uitkomst komt. Verschillende ministers en directeurs van Schiphol komen van Shell; toch geen onbelangrijke partij binnen de fossiele en vervuilende luchtvaart. Vorige week bleek ook nog eens dat KLM meeschrijft aan antwoorden die de Kamerleden stellen aan deze minister en haar ambtenaren. Dus nogmaals de vraag: denkt de minister dat zij het vertrouwen heeft weten te herstellen? Graag een reactie.
Toch lukt het de minister om ons te blijven verbazen. Na elk nieuw dieptepunt denk ik samen met vele anderen dat het niet erger kan. En toch gebeurt het. Want de brief van afgelopen vrijdag, waarin de minister de deuren wagenwijd openzet voor autonome groei en vrachtvluchten op Lelystad Airport, had zelfs de coalitie niet zien aankomen, maak ik op uit de reacties die ik heb gezien. Dit is niks anders dan de spelregels veranderen terwijl de wedstrijd al tien jaar geleden is begonnen. Het principe loslaten dat Lelystad, als er überhaupt al wordt uitgebreid, moet functioneren als overloopluchthaven van Schiphol, is een keiharde klap in het gezicht van mensen die misschien nog een piepklein beetje vertrouwen hadden in deze minister en de politiek, al die mensen in Overijssel, Gelderland, Friesland, de Veluwe en bijvoorbeeld iedereen die de petitie heeft getekend die wij vorige week hebben ontvangen, in naam van alles wat geen stem heeft: kinderen, dieren en de natuur. Want zij horen op één te komen, en niet het doorduwen van een kansloze asfaltstrook in de polder.
Voorzitter. Nu ook de Europese Commissie duidelijk heeft gemaakt dat het dwingen van maatschappijen om van Schiphol naar Lelystad te verhuizen niet mag, moet de minister vandaag duidelijkheid scheppen. Zij moet hier straks bevestigen dat Lelystad alleen bestaansrecht zou hebben als overloop van Schiphol, dat de stekker eruit gaat als dat niet mogelijk is en dat vracht- en nachtvluchten hoe dan ook geen plek krijgen op Lelystad Airport. Dat heb ik in eerdere debatten ook al aangegeven. Dit debat is wat de SP betreft een uitgelezen kans voor de minister om te laten zien dat ze een rechte rug heeft, luistert naar de mensen die ze heeft gesproken en staat achter haar eerdere woorden. De minister moet vandaag kleur bekennen.";2018-2019;18-12-2018;tk;handelingen;31 Herziening van het Nederlandse luchtruim;https://zoek.officielebekendmakingen.nl/h-tk-20182019-37-31.html;https://zoek.officielebekendmakingen.nl/h-tk-20182019-37-31.xml;nr. 37, item 31;laçin;"Chairman, thank you. I would first like to welcome everyone to the public gallery. Good to have you here; Without you, this debate might never have happened.
Chair. When the minister took office as minister almost fourteen months ago, she said she wanted to restore confidence in her ministry. She was absolutely right, because trust had already been damaged by, for example, the announcement of the low flight routes for Lelystad Airport in the summer of 2017. But the question is whether she managed to restore trust. I'll help her in advance: no, she didn't succeed — far from it, in fact. Errors in the environmental impact assessment were discovered by Leon Adegeest. The update of the EIS is incomplete because, for example, CO
What also does not help is the fact that the ministry, Schiphol, the aviation sector and the EIA Commission. sit on each other's laps. Drafters and assessors of the EIA are married. Civil servants help draw up the Schiphol EIA, which they must then assess themselves. Schiphol will postpone the EIA for two years until a desired outcome is achieved. Several ministers and directors of Schiphol come from Shell; not an insignificant party within fossil and polluting aviation. Last week it also emerged that KLM contributes to the answers that MPs provide to this minister and her officials. So the question again: does the minister think she has managed to restore confidence? Please leave a comment.
Yet the minister manages to continue to amaze us. After each new low, I, along with many others, think that things can't get any worse. And yet it happens. Because last Friday's letter, in which the minister opens the doors wide to autonomous growth and cargo flights at Lelystad Airport, even the coalition did not see it coming, I gather from the reactions I have seen. This is nothing more than changing the rules of the game even though the competition started ten years ago. Abandoning the principle that Lelystad, if there is any expansion at all, must function as an overflow airport from Schiphol, is a hard slap in the face to people who perhaps still had a tiny bit of confidence in this minister and politicians, all those people in Overijssel, Gelderland, Friesland, the Veluwe and, for example, everyone who signed the petition we received last week, in the name of everything that has no voice: children, animals and nature. Because they should come first, and not push through a hopeless asphalt strip in the polder.
Chair. Now that the European Commission has also made it clear that forcing companies to move from Schiphol to Lelystad is not allowed, the minister must provide clarity today. She will soon have to confirm that Lelystad would only have a right to exist as a spillover from Schiphol, that the plug will be pulled if that is not possible and that freight and night flights will not be allowed at Lelystad Airport in any case. I have already indicated this in previous debates. As far as the SP is concerned, this debate is an excellent opportunity for the minister to show that she has a straight back, listens to the people she has spoken to and stands behind her previous words. The minister must show his true colors today.";1;1;1;0.8;0.8;0.8;de minister|||Schiphol|||KLM|||de SP|||de Commissie voor de m.e.r.;person|||party|||party|||party|||party;Toen de minister bijna veertien maanden geleden aantrad als minister, zei ze dat ze het vertrouwen in haar ministerie wilde herstellen.|||Het ministerie, Schiphol, de luchtvaartsector en de Commissie voor de m.e.r. bij elkaar op schoot zitten.|||KLM meeschrijft aan antwoorden die de Kamerleden stellen aan deze minister en haar ambtenaren.|||Dit debat is wat de SP betreft een uitgelezen kans voor de minister om te laten zien dat ze een rechte rug heeft.|||de Commissie voor de m.e.r. bij elkaar op schoot zitten.;disagreeing|||neutral|||disagreeing|||neutral|||neutral;"Verschillende ministers en directeurs van Schiphol komen van Shell; toch geen onbelangrijke partij binnen de fossiele en vervuilende luchtvaart.";Directly attacks the minister's professional connections to Shell, implying bias and undermining credibility based on affiliations rather than policy merits.;trust restoration in the minister's office;de minister;explicit;0.8;independent;The speech begins with a general greeting and introduction without direct reference to the previous speaker's content.;0.5;
{'mentions': [], 'found_fallacy': [], 'summary': {'count': 0, 'average_confidence': 0.0, 'highest_confidence': 0.0, 'lowest_confidence': 0.0}, 'speech_relation': {'type': 'independent', 'justification': 'The speech segment consists of a single word with no contextual indicators of direct response to prior statements.', 'confidence': 0.0}};0;174;0;h-tk-20182019-51-10;Minister Rutte;VVD;Zeker.;2018-2019;7-2-2019;tk;handelingen;10 Staat van de Europese Unie;https://zoek.officielebekendmakingen.nl/h-tk-20182019-51-10.html;https://zoek.officielebekendmakingen.nl/h-tk-20182019-51-10.xml;nr. 51, item 10;rutte;Certainly.;0;0;0;0.0;0.0;0.0;;;;;;;;;;;independent;The speech segment consists of a single word with no contextual indicators of direct response to prior statements.;0.0;
"{'mentions': [], 'found_fallacy': [], 'summary': {'count': 0, 'average_confidence': 0.0, 'highest_confidence': 0.0, 'lowest_confidence': 0.0}, 'speech_relation': {'type': 'independent', 'justification': ""The speech presents the speaker's own argument without direct reference to a previous speaker's statement."", 'confidence': 0.95}}";0;175;0;h-tk-20182019-38-6;De heer Tony van Dijck;PVV;Ik vind het ook bijna respectloos naar de Kamer hoe hier semantische spelletjes worden gespeeld over een eurozonebudget. We noemen het niet meer zo en dus is het geen eurozonebudget meer. Het blijft een pot geld alleen voor de eurolanden. Mijn vraag in de eerste termijn was hoe de minister dit denkt te kunnen verkopen aan de niet-eurolanden, want die dragen ook bij aan de EU-begroting en hun geld wordt dus deels gebruikt voor alleen eurolanden. Met andere woorden, die niet-eurolanden gaan dat niet pikken en voor je het weet, wordt het eurozonebudget uit het MFK getild en gevoed door eurolanden.;2018-2019;19-12-2018;tk;handelingen;6 Najaarsnota 2018;https://zoek.officielebekendmakingen.nl/h-tk-20182019-38-6.html;https://zoek.officielebekendmakingen.nl/h-tk-20182019-38-6.xml;nr. 38, item 6;van tony dijck;I also find it almost disrespectful to the House how semantic games are being played here about a eurozone budget. We no longer call it that and so it is no longer a eurozone budget. It remains a pot of money only for the euro countries. My question in the first term was how the minister thinks he can sell this to non-euro countries, because they also contribute to the EU budget and their money is therefore partly used for euro countries only. In other words, those non-euro countries will not accept that and before you know it, the eurozone budget will be lifted from the MFF and fed by euro countries.;0;0;0;0.0;0.0;0.0;;;;;;;;;;;independent;The speech presents the speaker's own argument without direct reference to a previous speaker's statement.;0.95;
"{'mentions': [{'name': 'Karabulut', 'type': 'person', 'quote': 'Ik steun de woorden van mevrouw Karabulut om het nu niet te steunen omdat we eerst nog een rondetafelgesprek houden, ook een voorstel van mevrouw Karabulut.', 'mention_category': 'agreeing'}, {'name': 'Krol', 'type': 'person', 'quote': 'de debataanvraag van de heer Krol niet alleen over terugkijken ging maar ook over het vooruitkijken.', 'mention_category': 'neutral'}], 'found_fallacy': [], 'summary': {'count': 0, 'average_confidence': 0.0, 'highest_confidence': 0.0, 'lowest_confidence': 0.0}, 'speech_relation': {'type': 'independent', 'justification': ""The speech discusses proposals and debate requests without directly addressing a prior speaker's statement."", 'confidence': 0.8}}";0;176;0;h-tk-20182019-5-4;Mevrouw Bruins Slot;CDA;Ik steun de woorden van mevrouw Karabulut om het nu niet te steunen omdat we eerst nog een rondetafelgesprek houden, ook een voorstel van mevrouw Karabulut. Het tweede is dat de debataanvraag van de heer Krol niet alleen over terugkijken ging maar ook over het vooruitkijken. Zeker na de onthullingen van gisteren hecht ik er belang aan dat we snel na het rondetafelgesprek wel het debat gaan voeren.;2018-2019;26-9-2018;tk;handelingen;4 Regeling van werkzaamheden;https://zoek.officielebekendmakingen.nl/h-tk-20182019-5-4.html;https://zoek.officielebekendmakingen.nl/h-tk-20182019-5-4.xml;nr. 5, item 4;bruins slot;I support Mrs Karabulut's words not to support it now because we will first have a round table discussion, which is also a proposal from Mrs Karabulut. The second is that Mr Krol's request for debate was not only about looking back but also about looking forward. Especially after yesterday's revelations, I attach importance to having the debate soon after the round table discussion.;0;0;0;0.0;0.0;0.0;Karabulut|||Krol;person|||person;Ik steun de woorden van mevrouw Karabulut om het nu niet te steunen omdat we eerst nog een rondetafelgesprek houden, ook een voorstel van mevrouw Karabulut.|||de debataanvraag van de heer Krol niet alleen over terugkijken ging maar ook over het vooruitkijken.;agreeing|||neutral;;;;;;;independent;The speech discusses proposals and debate requests without directly addressing a prior speaker's statement.;0.8;
"{'mentions': [], 'found_fallacy': [], 'summary': {'count': 0, 'average_confidence': 0.0, 'highest_confidence': 0.0, 'lowest_confidence': 0.0}, 'speech_relation': {'type': 'independent', 'justification': ""The speech segment presents the speaker's own explanation of policy implementation without directly addressing or responding to a previous speaker's statement."", 'confidence': 0.95}}";0;177;0;h-tk-20182019-38-10;Minister Wiebes;VVD;Ik zeg niks anders dan ik begin juli heb gezegd. Toen is besloten om batch 1588 voort te zetten in een nader te bepalen tempo. Daar is toen budget voor opgehaald. Dat is er ook. We hebben toen gezegd dat batch 1581 onder de nieuwe aanpak valt. Dat staat heel helder in de Kamerstukken. Alleen de mensen die een formeel veiligheidsadvies, een versterkingsadvies hebben gekregen, worden meegenomen in de bestaande aanpak. Dat zijn er een stuk of vijftien. Mensen die de papieren hebben opgevraagd zoals ze er lagen maar die daarmee niet een veiligheidsadvies van de NCG hebben gekregen, vallen daar echt niet onder. Dat is vanaf het begin duidelijk geweest.;2018-2019;19-12-2018;tk;handelingen;10 Minimaliseren gaswinning Groningenveld;https://zoek.officielebekendmakingen.nl/h-tk-20182019-38-10.html;https://zoek.officielebekendmakingen.nl/h-tk-20182019-38-10.xml;nr. 38, item 10;wiebes;I'm not saying anything different than what I said at the beginning of July. It was then decided to continue batch 1588 at a rate to be determined. A budget was then raised for this. There is that too. We then said that batch 1581 falls under the new approach. This is stated very clearly in the parliamentary documents. Only people who have received formal safety advice or reinforcement advice are included in the existing approach. There are about fifteen of them. People who requested the papers as they were, but who did not receive safety advice from the NCG, are really not included. That has been clear from the start.;0;0;0;0.0;0.0;0.0;;;;;;;;;;;independent;The speech segment presents the speaker's own explanation of policy implementation without directly addressing or responding to a previous speaker's statement.;0.95;
"{'mentions': [], 'found_fallacy': [], 'summary': {'count': 0, 'average_confidence': 0.0, 'highest_confidence': 0.0, 'lowest_confidence': 0.0}, 'speech_relation': {'type': 'response', 'justification': ""The speech begins with 'Dat begrijp ik' ('I understand that'), indicating a direct reply to a prior statement."", 'confidence': 0.5}}";0;178;0;h-tk-20182019-37-31;De heer Van Raan;PvdD;Dat begrijp ik, maar dat het lastig of moeilijk is, wil niet zeggen dat we het niet moeten doen. Er is een CO;2018-2019;18-12-2018;tk;handelingen;31 Herziening van het Nederlandse luchtruim;https://zoek.officielebekendmakingen.nl/h-tk-20182019-37-31.html;https://zoek.officielebekendmakingen.nl/h-tk-20182019-37-31.xml;nr. 37, item 31;van van raan;I understand that, but just because it's difficult or difficult doesn't mean we shouldn't do it. There is a CO;0;0;0;0.0;0.0;0.0;;;;;;;;;;;response;The speech begins with 'Dat begrijp ik' ('I understand that'), indicating a direct reply to a prior statement.;0.5;
"{'mentions': [{'name': 'Diertens', 'type': 'person', 'quote': 'mevrouw Diertens', 'mention_category': 'neutral'}], 'found_fallacy': [], 'summary': {'count': 0, 'average_confidence': 0.0, 'highest_confidence': 0.0, 'lowest_confidence': 0.0}, 'speech_relation': {'type': 'response', 'justification': ""The speech directly references previous speakers' emphasis on consensus and addresses mevrouw Diertens' amendment in the context of ongoing debate."", 'confidence': 0.95}}";0;179;0;h-tk-20182019-100-40;De heer Drost;CU;Ik heb een korte vraag. Ik kan me grotendeels vinden in het betoog van mevrouw Diertens. Zij heeft ook een amendement ingediend. Vorige sprekers heb ik horen zeggen dat het belangrijk is dat we er vandaag met elkaar uitkomen. Het woord consensus is ook een aantal keren gevallen. Maar de bijdrage tot nu toe inschattend is die consensus nog niet aanwezig op deze vloer. Is er voor mevrouw Diertens nog ruimte om het ergens met elkaar over te hebben? Is het amendement van haar nu in beton gegoten, gebeiteld, of kunnen we echt proberen om vandaag tot consensus te komen? En waar zit die ruimte voor haar dan nog?;2018-2019;2-7-2019;tk;handelingen;40 Koninkrijksgeschillen;https://zoek.officielebekendmakingen.nl/h-tk-20182019-100-40.html;https://zoek.officielebekendmakingen.nl/h-tk-20182019-100-40.xml;nr. 100, item 40;drost;I have a quick question. I largely agree with Mrs Diertens' argument. She has also tabled an amendment. I have heard previous speakers say that it is important that we reach an agreement today. The word consensus has also been used a number of times. But judging by the contribution so far, that consensus is not yet present on this floor. Is there still room for Mrs. Diertens to discuss something with each other? Is her amendment now set in stone, set in stone, or can we really try to reach consensus today? And where is that space for her?;0;0;0;0.0;0.0;0.0;Diertens;person;mevrouw Diertens;neutral;;;;;;;response;The speech directly references previous speakers' emphasis on consensus and addresses mevrouw Diertens' amendment in the context of ongoing debate.;0.95;
{'mentions': [], 'found_fallacy': [], 'summary': {'count': 0, 'average_confidence': 0.0, 'highest_confidence': 0.0, 'lowest_confidence': 0.0}, 'speech_relation': {'type': 'independent', 'justification': 'The statement is a standalone question without direct reference to prior speech content or specific arguments from other speakers.', 'confidence': 0.8}};0;180;0;h-tk-20182019-60-3;Minister De Jonge;CDA;Kan het ook tien minuten?;2018-2019;7-3-2019;tk;handelingen;3 VAO Ouderenzorg;https://zoek.officielebekendmakingen.nl/h-tk-20182019-60-3.html;https://zoek.officielebekendmakingen.nl/h-tk-20182019-60-3.xml;nr. 60, item 3;de de jonge;Can it also be ten minutes?;0;0;0;0.0;0.0;0.0;;;;;;;;;;;independent;The statement is a standalone question without direct reference to prior speech content or specific arguments from other speakers.;0.8;
