file_id;speaker_name;speaker_party;speech_text;jaar;date;kamer;category;title;url;meta_url;vergadernummer;standardized_name;speech_text_en;final_label
h-tk-20222023-56-8;Minister Kuipers;D66;Dat is precies een onderwerp van dat transitieproces, waarbij je met alle centra tezamen afspraken maakt over shared care en verwijsstromen. Ik ben ervan overtuigd dat als het beide centra straks lukt om kwalitatief hoogstaande zorg neer te zetten, dit in allebei de centra goed kan en dat ook ouders en kinderen geheel vertrouwd zijn om naar elk van de twee centra verwezen te worden. Ik ben niet zo bang voor gedwongen verwijzing naar een centrum.;2022-2023;22-2-2023;tk;handelingen;8 Besluit tot sluiten van kinderhartcentra;https://zoek.officielebekendmakingen.nl/h-tk-20222023-56-8.html;https://zoek.officielebekendmakingen.nl/h-tk-20222023-56-8.xml;nr. 56, item 8;kuipers;That is precisely a subject of that transition process, in which you make agreements with all centers about shared care and referral flows. I am convinced that if both centers succeed in providing high-quality care, this will be possible in both centers and that parents and children will also be completely confident in being referred to each of the two centers. I am not so afraid of forced referral to a center.;0
h-tk-20222023-88-11;De heer Van Haga;Groep Van Haga;Dit klinkt mij als muziek in de oren. Ik heb al tientallen vragen gesteld en ik krijg elke keer nul op het rekest, en dat krijgen journalisten ook. De overheid is niet transparant en niet open. Wat ik nu hoor, is een totaal ander geluid dan wat ik terugkrijg van het ministerie van VWS. Dan wil ik nog in herinnering brengen de Denktank Desinformatie, de NCTV, de LIMC en de aanval op Ongehoord Nederland. Dan denk ik dat er toch wel een taak is voor deze staatssecretaris om inderdaad ook bij de andere ministeries langs te gaan. Ik zou zeggen: begin dan bij minister Ernst Kuipers, want die is nota bene op de vingers getikt door het Adviescollege Openbaarheid en Informatiehuishouding. Journalisten en Kamerleden lopen daar tegen een muur, dus ik accepteer deze toezegging.;2022-2023;1-6-2023;tk;handelingen;11 Persvrijheid en persveiligheid;https://zoek.officielebekendmakingen.nl/h-tk-20222023-88-11.html;https://zoek.officielebekendmakingen.nl/h-tk-20222023-88-11.xml;nr. 88, item 11;van van haga;This sounds like music to my ears. I have already asked dozens of questions and every time I get zero response, and journalists get the same. The government is not transparent and not open. What I hear now is a completely different sound than what I get back from the Ministry of Health, Welfare and Sport. Then I would like to recall the Disinformation Think Tank, the NCTV, the LIMC and the attack on Ongehoord Nederland. Then I think that there is a task for this State Secretary to indeed also visit the other ministries. I would say: start with Minister Ernst Kuipers, because he has been reprimanded by the Advisory Board on Public Access and Information Management. Journalists and MPs are hitting a wall there, so I accept this commitment.;0
h-tk-20222023-27-12;Minister Dijkgraaf;D66;Voorzitter, ik wil deze vraag graag zo beantwoorden. Voor mij zou dat het perfecte bruggetje kunnen zijn naar blok 2, maar dat is natuurlijk aan u.;2022-2023;24-11-2022;tk;handelingen;12 Begroting Onderwijs, Cultuur en Wetenschap 2023;https://zoek.officielebekendmakingen.nl/h-tk-20222023-27-12.html;https://zoek.officielebekendmakingen.nl/h-tk-20222023-27-12.xml;nr. 27, item 12;dijkgraaf;Mr President, I would like to answer this question this way. For me that could be the perfect bridge to block 2, but that is of course up to you.;0
h-tk-20222023-43-4;De heer Wassenberg;PvdD;Zou je het ook niet gewoon uit de wet kunnen halen? Dat kost ook tijd, maar er zijn heel veel studenten die hier nog een aantal jaren last van hebben. Kunnen we het niet uit de wet halen? Moeten we het niet uit de wet halen?;2022-2023;24-1-2023;tk;handelingen;4 Vragenuur: Vragen Van der Laan;https://zoek.officielebekendmakingen.nl/h-tk-20222023-43-4.html;https://zoek.officielebekendmakingen.nl/h-tk-20222023-43-4.xml;nr. 43, item 4;wassenberg;Couldn't you just take it out of the law? That also takes time, but there are many students who will suffer from this for a number of years. Can't we take it out of the law? Shouldn't we take it out of the law?;0
h-tk-20222023-67-11;De heer Smals;VVD;Ik ben het niet met meneer Omtzigt eens, want ik denk dat het juist logischer is dat je met de Wtp individueel besluiten kan nemen over wat er met dat geld gebeurt, omdat we dan meer individuele potjes hebben. Maar ik constateer volgens mij terecht dat meneer Omtzigt het met mij eens is dat het belangrijk is dat als er adviezen gegeven worden, dat gebeurt op basis van representativiteit. Het ligt een beetje aan datgene waarover je advies geeft hoe die dwarsdoorsnede eruit moet zien, maar ik denk dat u het met mij eens bent dat dat een goed idee zou zijn.;2022-2023;29-3-2023;tk;handelingen;11 Wet eigen strategie pensioenfonds;https://zoek.officielebekendmakingen.nl/h-tk-20222023-67-11.html;https://zoek.officielebekendmakingen.nl/h-tk-20222023-67-11.xml;nr. 67, item 11;smals;I do not agree with Mr Omtzigt, because I think it is more logical that with the Wtp you can make individual decisions about what happens with that money, because we then have more individual pots. But I think I rightly conclude that Mr Omtzigt agrees with me that it is important that when advice is given, it is done on the basis of representativeness. It depends a bit on what you're advising on as to what that cross-section should look like, but I think you'll agree with me that that would be a good idea.;0
h-tk-20222023-34-31;Minister Rutte;VVD;Welke mensen bedoelt u? Bedoelt u de Oekraïners?;2022-2023;13-12-2022;tk;handelingen;31 Europese top van 15-16 december 2022;https://zoek.officielebekendmakingen.nl/h-tk-20222023-34-31.html;https://zoek.officielebekendmakingen.nl/h-tk-20222023-34-31.xml;nr. 34, item 31;rutte;Which people do you mean? Do you mean the Ukrainians?;0
h-tk-20222023-70-3;Mevrouw Hermans;VVD;Die 750 miljoen, waarom dat zo lang heeft geduurd, wist ik het maar. Wist ik het maar. Het is waarschijnlijk een ingewikkelde regeling waar allerlei constructen voor opgetuigd moesten worden, en het heeft lang geduurd voordat-ie goedgekeurd is. Te lang, zeg ik er direct bij.;2022-2023;5-4-2023;tk;handelingen;3 Uitslag van de verkiezingen voor de Provinciale Staten;https://zoek.officielebekendmakingen.nl/h-tk-20222023-70-3.html;https://zoek.officielebekendmakingen.nl/h-tk-20222023-70-3.xml;nr. 70, item 3;hermans;The 750 million, I only knew why it took so long. If only I knew. It is probably a complicated arrangement that required all kinds of constructions to be set up, and it took a long time before it was approved. Too long, I immediately say.;0
h-tk-20222023-92-22;De heer Ceder;CU;"Dank u wel, voorzitter. Volgens mij hebben we een goed debat met elkaar gevoerd. Ik heb geen moties, omdat ik een toezegging heb gehad naar aanleiding van het debat. De heer Verkuijlen heeft dat toegelicht. Daar kijken we naar uit. Ik heb een aantal moties wel medeondertekend, over Halt en lvb'ers, en een motie van de heer Raemakers. Ik denk dat dat belangrijke moties zijn.
Voorzitter. Ik heb nog één vraag, over de aanpak voor kwetsbare wijken. Ik heb aangegeven dat je de leefwereld van een jongere die meegesleurd wordt in de criminaliteit niet alleen vanuit één perspectief kunt bekijken. Er zijn sociale redenen. Denk aan de gezinssituatie, de sociaal-economische omstandigheden, huisvesting, et cetera. Ik weet dat er een aanpak is voor kwetsbare wijken, die bij Binnenlandse Zaken ligt. Maar vanuit Amsterdam en ook vanuit andere plekken wordt soms gevraagd of wij er voldoende regie en interdepartementale sturing op hebben. Ik vraag me ook af welke rol de minister daarin voor zichzelf ziet. Je zou denken dat Rechtsbescherming er een heel wezenlijke rol in heeft. Ja, het gaat over Volkshuisvesting. Ja, het gaat over Onderwijs. Maar hoe kunnen we het zodanig inbedden dat we niet langs elkaar heen werken? Ik gun het die jongeren dat we een aanpak hebben waarmee we op elke mogelijke manier recht kunnen doen aan hen. Dat wil ik aan de minister vragen.
Tot zover, voorzitter, dank u wel.";2022-2023;13-6-2023;tk;handelingen;22 Justitiële jeugd;https://zoek.officielebekendmakingen.nl/h-tk-20222023-92-22.html;https://zoek.officielebekendmakingen.nl/h-tk-20222023-92-22.xml;nr. 92, item 22;ceder;"Thank you, Chairman. I think we had a good debate with each other. I have no motions, because I had a commitment following the debate. Mr Verkuijlen explained this. We're looking forward to that. I did co-sign a number of motions, about Halt and low-income students, and a motion by Mr Raemakers. I think those are important motions.
Chair. I have one more question, about the approach for vulnerable neighborhoods. I have indicated that you cannot view the world of a young person who is dragged into crime from just one perspective. There are social reasons. Consider the family situation, socio-economic circumstances, housing, etc. I know that there is an approach for vulnerable neighborhoods, which lies with the Ministry of the Interior. But Amsterdam and other places sometimes ask whether we have sufficient control and interdepartmental guidance. I also wonder what role the minister sees for himself in this. You would think that Legal Protection would play a very essential role in this. Yes, it's about Public Housing. Yes, it's about Education. But how can we embed it in such a way that we do not work at cross purposes? I wish those young people that we have an approach that allows us to do justice to them in every possible way. I want to ask the minister that.
So far, Chairman, thank you.";0
h-tk-20222023-14-8;De heer Hammelburg;D66;"Ik heb geen vraag aan de minister, maar de heer Amhaouch wijst mij op een onvolkomenheid in het dictum van mijn motie, waarin ik ""onafhankelijkheden"" heb gezet. Dat moet natuurlijk ""afhankelijkheden"" zijn. De vraag is dus of dat nog gewijzigd kan worden. Of moet ik dan een gewijzigde motie indienen?";2022-2023;19-10-2022;tk;handelingen;8 RBZ/Handel;https://zoek.officielebekendmakingen.nl/h-tk-20222023-14-8.html;https://zoek.officielebekendmakingen.nl/h-tk-20222023-14-8.xml;nr. 14, item 8;hammelburg;"I have no question for the minister, but Mr Amhaouch points out an imperfection in the operative part of my motion, in which I have included ""independence"". Of course that should be ""dependencies"". So the question is whether this can still be changed. Or should I submit an amended motion?";0
h-tk-20222023-47-12;Mevrouw Westerveld;GroenLinks;Het dilemma is dat daarna wel degelijk is gesuggereerd dat dit een onafhankelijk advies was van experts en het dus niet politiek gedreven was. En dan is er natuurlijk wel een probleem. Ik begrijp best wel dat er communicatie plaatsvindt om te zorgen dat adviezen eenduidig zijn, dat mensen begrijpen wat er staat en dat we zo veel mogelijk duidelijkheid geven aan het veld. Alle begrip daarvoor, maar laten we hier nou niet doen alsof er niet ook een andere motivatie achter zat, dus alsof schaarste geen motivatie was achter dit advies. Ik vind het vooral kwalijk dat er net wordt gedaan alsof dit een advies is dat volledig door onafhankelijke experts is geschreven en waar de politiek, in dit geval de oud-minister van VWS, vervolgens uitspraken over moest doen en beslissingen in moest nemen, terwijl er dus wel degelijk communicatie is geweest over dat advies. Dat is volgens mij het hele punt. Ik begrijp niet waarom dat niet gewoon kan worden toegegeven.;2022-2023;1-2-2023;tk;handelingen;12 Eerste deelrapport Onderzoeksraad voor Veiligheid inzake de coronacrisis;https://zoek.officielebekendmakingen.nl/h-tk-20222023-47-12.html;https://zoek.officielebekendmakingen.nl/h-tk-20222023-47-12.xml;nr. 47, item 12;westerveld;The dilemma is that it was subsequently suggested that this was independent advice from experts and was therefore not politically driven. And then of course there is a problem. I understand that communication takes place to ensure that advice is unambiguous, that people understand what it says and that we provide as much clarity as possible to the field. We fully understand that, but let's not pretend that there wasn't another motivation behind this, i.e. as if scarcity was not the motivation behind this advice. I especially think it is bad that it is pretended that this is advice that was written entirely by independent experts and on which politicians, in this case the former Minister of Health, Welfare and Sport, then had to make statements and decisions, while there has indeed been communication about that advice. I think that's the whole point. I don't understand why that can't just be admitted.;0
h-tk-20222023-102-26;Mevrouw Agema;PVV;Ik neem 'm nog even mee. Gaan we het debat van vanmiddag morgen nog doen? Dat komt na het reces?;2022-2023;5-7-2023;tk;handelingen;26 Arbeidsmarktbeleid in de zorg;https://zoek.officielebekendmakingen.nl/h-tk-20222023-102-26.html;https://zoek.officielebekendmakingen.nl/h-tk-20222023-102-26.xml;nr. 102, item 26;agema;I'll take it with me for a while. Are we still going to have this afternoon's debate tomorrow? That comes after the recess?;0
h-tk-20222023-50-8;De heer Amhaouch;CDA;"Is mijn conclusie juist dat de minister-president zegt: over de inhoud van het plan zijn we enthousiast; dat omarmen we, even los van een extra fonds, dus die discussie even weglatend?";2022-2023;8-2-2023;tk;handelingen;8 Europese top van 9 en 10 februari 2023;https://zoek.officielebekendmakingen.nl/h-tk-20222023-50-8.html;https://zoek.officielebekendmakingen.nl/h-tk-20222023-50-8.xml;nr. 50, item 8;amhaouch;"Is my conclusion correct that the Prime Minister says: we are enthusiastic about the content of the plan; we embrace that, regardless of an extra fund, so let's leave that discussion aside for a moment?";0
h-tk-20222023-34-2;Minister Yeşilgöz-Zegerius;VVD;Kijk, de onderzoeken van de Ombudsman gaan over individuele zaken. U weet — dat wordt mij gelukkig ook niet gevraagd — dat ik daarover niets kan zeggen. Wat ik wel heel goed vind, is dat de Ombudsman en het OM ook met elkaar in gesprek gaan om te kijken hoe je op een ander niveau kan bekijken hoe je dit proces in algemene zin nog soepeler en beter kan laten verlopen. Ik heb zelf, volgens mij, morgen overleg met het OM. Dat heb ik regelmatig. Dus op het moment dat het eerstvolgende overleg met hen is — dat is deze week nog, denk ik — zal ik zorgen dat ik het daarin ook meeneem. Ik geef hiervan ook regelmatig terugkoppeling. Ik zal dus even kijken in welke brief op een goede manier kan terugkomen dat ik dat gesprek heb gehad. De heer Sneller heeft gelijk. Vaak is de eerste en beste stap om hierover in gesprek te gaan door een klacht in te dienen of een gesprek aan te vragen met het OM. Daarna kan je naar de Ombudsman. Ik zeg zeker niet dat we daar dan iedereen maar naartoe moeten sturen, maar het sluitstuk is in theorie natuurlijk wel die artikel 12-procedure. De rechter wordt daarbij als onafhankelijke partij in beeld gebracht. Maar ik zal het OM vooral meegeven met de Ombudsman te bekijken welke lessen er getrokken kunnen worden uit die individuele casuïstiek. Dat gesprek tussen hen vindt begin volgend jaar plaats. Ik kom dus sowieso bij de heer Sneller terug na al deze gesprekken. Laten we het daar op houden.;2022-2023;13-12-2022;tk;handelingen;2 Vragenuur: Vragen Sneller;https://zoek.officielebekendmakingen.nl/h-tk-20222023-34-2.html;https://zoek.officielebekendmakingen.nl/h-tk-20222023-34-2.xml;nr. 34, item 2;yeşilgöz-zegerius;Look, the Ombudsman's investigations concern individual cases. You know - fortunately I am not asked that either - that I cannot say anything about that. What I think is very good is that the Ombudsman and the Public Prosecution Service also discuss with each other to see how you can see at a different level how you can make this process run even more smoothly and better in general. I think I have a meeting with the Public Prosecution Service tomorrow. I have that regularly. So when the next meeting with them takes place - which is this week, I think - I will make sure I include it in that. I also provide regular feedback on this. So I will see which letter can provide a good reminder that I had that conversation. Mr Sneller is right. Often the first and best step is to discuss this by filing a complaint or requesting a meeting with the Public Prosecution Service. You can then go to the Ombudsman. I am certainly not saying that we should send everyone there, but in theory the final step is of course the Article 12 procedure. The judge is portrayed as an independent party. But I will mainly advise the Public Prosecution Service to work with the Ombudsman to see what lessons can be learned from those individual cases. That conversation between them will take place early next year. So I will definitely get back to Mr Sneller after all these conversations. Let's leave it at that.;0
h-tk-20222023-71-10;De heer Sjoerdsma;D66;"Dank, voorzitter. De collega's hebben al gesproken over het zeer zorgwekkende rapport en de dingen die zijn gebeurd. Ik heb nog drie vragen aan de minister voordat ik bij de moties kom.
Wat is er sindsdien door deze minister met het rapport gedaan? We hebben het ook gehad over het belang dat er meldingen komen. Mensen zouden worden uitgenodigd om meldingen te doen. Ik zou deze minister willen vragen hoeveel meldingen er sindsdien zijn gedaan en tot welke disciplinaire maatregelen die meldingen hebben geleid.
Ook hebben wij tijdens het debat gesuggereerd dat zou moeten worden onderzocht waarom mensen in de afgelopen jaren zijn vertrokken bij Buitenlandse Zaken. De minister wilde dit onderzoek niet doen, maar hij wilde wel een rode draad uit de exitverslagen halen. Ik ben benieuwd naar het resultaat.
Er is een brede professionalisering nodig. Vaak vinden er geen interviews plaats voor banen. Sommige posten hebben nog nooit een vrouw als ambassadeur gehad. Vandaar de volgende motie.
De Kamer,
gehoord de beraadslaging,
constaterende dat er sprake is van institutioneel racisme bij het ministerie van Buitenlandse Zaken, uitgerekend bij de organisatie die ons visitekaartje moet zijn in het buitenland;
constaterende dat er op sommige posten nog nooit een vrouw is benoemd;
overwegende dat de benoemingen van topfuncties niet transparant zijn en er geen interviews plaatsvinden voor CdP-functies;
overwegende dat de huidige structuur van het benoemingsbeleid onvoldoende checks-and-balances vormen om dit te doorbreken;
van mening dat personeelsbeleid dat niet op merites selecteert nooit in staat zal zijn institutioneel racisme uit de organisatie te bannen en een hoge mate van diversiteit te bereiken;
verzoekt de regering in het personeelsbeleid van het ministerie van Buitenlandse Zaken een level playing field te creëren voor alle functies en te streven naar een hoge mate van diversiteit in topfuncties;
verzoekt de regering tevens het personeelsbeleid te evalueren om te bezien hoe het meer in lijn kan worden gebracht met andere ministeries en daarbij de ABD-systematiek mee te nemen,
en gaat over tot de orde van de dag.
Deze motie is voorgesteld door het lid Sjoerdsma.
Zij krijgt nr.";2022-2023;6-4-2023;tk;handelingen;10 Institutioneel racisme;https://zoek.officielebekendmakingen.nl/h-tk-20222023-71-10.html;https://zoek.officielebekendmakingen.nl/h-tk-20222023-71-10.xml;nr. 71, item 10;sjoerdsma;"Thank you, chairman. Colleagues have already spoken about the very worrying report and the things that happened. I have three more questions for the minister before I get to the motions.
What has this minister done with the report since then? We also talked about the importance of notifications. People would be invited to make reports. I would like to ask this minister how many reports have been made since then and what disciplinary measures these reports have led to.
We also suggested during the debate that it should be investigated why people have left the Foreign Office in recent years. The minister did not want to conduct this investigation, but he did want to identify a common thread from the exit reports. I'm curious about the result.
Broad professionalization is needed. Often there are no interviews for jobs. Some posts have never had a woman as ambassador. Hence the following motion.
The Chamber,
after hearing the deliberation,
noting that there is institutional racism at the Ministry of Foreign Affairs, precisely at the organization that should be our calling card abroad;
noting that no woman has ever been appointed to some posts;
whereas the appointments of top positions are not transparent and no interviews take place for CdP positions;
whereas the current structure of the appointment policy does not provide sufficient checks and balances to overcome this;
believes that personnel policies that do not select on merit will never be able to eliminate institutional racism from the organization and achieve a high level of diversity;
calls on the government to create a level playing field for all positions in the personnel policy of the Ministry of Foreign Affairs and to strive for a high degree of diversity in top positions;
also calls on the government to evaluate personnel policy to see how it can be brought more into line with other ministries and to include the ABD system,
and goes about the order of the day.
This motion was proposed by member Sjoerdsma.
She gets no.";0
h-tk-20222023-85-7;Minister Jetten;D66;"In de afgelopen jaren hebben we natuurlijk in Europa een heel harde les geleerd over die energietransitie en onze afhankelijkheid van derde landen. Dus we zijn massaal bezig om met REPowerEU die Europese autonomie op energiegebied te vergroten maar we hebben ook afgelopen jaar geleerd dat heel veel EU-lidstaten, nationale lidstaten, te weinig invloed hebben op hun eigen cruciale infrastructuur en energievoorziening. Dus het zijn volgens mij twee bewegingen die niet per se met elkaar in strijd zijn, mits je die samenwerking goed met elkaar organiseert. Dus ik zie het ook als een aansporing om die samenwerkingsovereenkomst ook echt te laten slagen.
Dank u wel.";2022-2023;25-5-2023;tk;handelingen;7 Toekomst van TenneT Duitsland;https://zoek.officielebekendmakingen.nl/h-tk-20222023-85-7.html;https://zoek.officielebekendmakingen.nl/h-tk-20222023-85-7.xml;nr. 85, item 7;jetten;"In recent years, we have of course learned a very hard lesson in Europe about the energy transition and our dependence on third countries. So we are working massively to increase European autonomy in the field of energy with REPowerEU, but we have also learned last year that many EU member states, national member states, have too little influence over their own crucial infrastructure and energy supply. So I think they are two movements that are not necessarily in conflict with each other, provided you organize that collaboration well. So I also see it as an encouragement to really make that cooperation agreement a success.
Thank you.";0
h-tk-20222023-101-25;Minister Jetten;D66;"Ik denk dat het logisch is dat ik nog een aantal van die vragen beantwoord en dan bij de amendementen kom.
Het fonds kent namelijk de vormgeving van een overhevelingsfonds. In de begroting van het meerjarenprogramma wordt vastgelegd welke uitgaven worden gedaan. Dat wordt ook weergegeven in de departementale begrotingen en in dat meerjarenprogramma. Indien de geraamde uitgaven bijstelling behoeven, worden deze op de reguliere begrotingsmomenten bijgesteld. De middelen zijn daarmee dus flexibel. De maatregelen die uit het fonds gefinancierd worden, zijn vooral subsidies waarbij de uiteindelijke omvang van de uitgave vaak afhankelijk is van verschillende externe factoren, bijvoorbeeld van de energieprijs. Dat middelen naar andere departementen worden overgeheveld, wil trouwens niet zeggen dat er geen overzicht meer is. Dat zeg ik richting mevrouw Teunissen.
Op 2 juni heb ik gereageerd op de Algemene Rekenkamer. Die had een wat mij betreft zeer goed rapport uitgebracht over hoe we een betere verantwoording van klimaatuitgaven kunnen organiseren. Ik heb toen in de kabinetsreactie aangegeven dat ik alle aanbevelingen van de Algemene Rekenkamer overneem en een totaaloverzicht ga hanteren van alle relevante klimaatuitgaven. Dat is dan ook breder dan alleen het Klimaatfonds. Het bevat bijvoorbeeld ook de SDE++ en klimaatuitgaven van andere ministeries die niet via het Klimaatfonds lopen. Ik heb ook toegezegd zorg te dragen voor consistente toepassing van de definitie van klimaatuitgaven en die ook op te nemen in dat overzicht. Daarnaast geef ik in het ontwerpmeerjarenprogramma 2024 en alle programma's die daarna komen, een overzicht van de voorgenomen uitgaven uit het Klimaatfonds. Uw Kamer ontvangt een dummybegroting van het Klimaatfonds zolang het wetsvoorstel voor de instelling van het Klimaatfonds nog niet van kracht is, omdat het in deze of in de andere Kamer der Staten-Generaal ligt. Ook wordt in het jaarverslag van het Klimaatfonds een integrale verantwoording van de uitputting opgenomen. Deze verantwoording staat tevens in het jaarverslag van het desbetreffende ministerie waarnaar de middelen zijn overgeheveld.
Ik zie in dat het zuiverder was geweest om eerst een instellingswet te hebben en pas daarna over uitgaven na te denken, maar het klimaatbeleid kon daar wat mij betreft niet op wachten. Vandaar dat we het een beetje parallel hebben laten lopen en in de huidige situatie zitten. Verder zal ik, als antwoord op de vraag van de heer Grinwis, op Prinsjesdag het definitieve meerjarenprogramma 2024 aan uw Kamer sturen. Eventueel zullen daarin enkele aanpassingen staan ten opzichte van het ontwerpmeerjarenprogramma, mogelijk als gevolg van dit Kamerdebat of van reflecties die we deze zomer nog van het PBL krijgen.
Dan het punt van het terugvloeien van middelen naar het fonds. Mevrouw Kröger en de heer Boucke ook, dacht ik, hebben gevraagd wat ik als fondsbeheerder kan doen in het geval dat middelen al zijn overgeheveld naar een ander departement, maar niet worden uitgegeven. Middelen uit het Klimaatfonds mogen in principe meegenomen worden naar het volgende jaar, mits de Europese begrotingsregels hier ruimte voor bieden, zoals dat altijd geldt voor middelen uit een begrotingsfonds. De middelen mogen wel alleen worden ingezet voor de afgesproken maatregel, en op het moment dat na overleg met het ministerie van Financiën en het desbetreffende departement blijkt dat de middelen niet meer voor de afgesproken maatregel benodigd zijn, dan vloeien ze terug naar het fondsperceel binnen het Klimaatfonds. De overgehevelde middelen kunnen dus ook niet zomaar aan andere doelen worden besteed, omdat deze in begrotingswetten worden vastgelegd op instrumenten. Wijzigingen in begrotingen moeten ook aan uw Kamer worden voorgelegd. Dat is dus ook een extra check-and-balance. Het fondsbeheer en het ministerie van Financiën zijn met elkaar in gesprek om de nodige afspraken over het proces dat aan de besluitvorming voorafgaat nog verder te preciseren. Deze afspraken worden opgenomen in het definitieve meerjarenprogramma 2024. Zoals ik net al zei, wordt dat binnenkort, met Prinsjesdag, met uw Kamer gedeeld. Op deze manier willen we dus extra borgen dat dat geld voor het Klimaatfonds beschikbaar blijft. Ik kom zo meteen nog terug op het amendement dat op dit punt is ingediend.";2022-2023;4-7-2023;tk;handelingen;25 Tijdelijke wet Klimaatfonds;https://zoek.officielebekendmakingen.nl/h-tk-20222023-101-25.html;https://zoek.officielebekendmakingen.nl/h-tk-20222023-101-25.xml;nr. 101, item 25;jetten;"I think it makes sense for me to answer a few more of those questions and then come to the amendments.
The fund has the design of a transfer fund. The budget of the multi-year program records which expenditure will be incurred. This is also reflected in the departmental budgets and in the multi-year programme. If the estimated expenses require adjustment, they will be adjusted at the regular budget moments. The resources are therefore flexible. The measures financed from the fund are mainly subsidies, where the final size of the expenditure often depends on various external factors, for example the energy price. The fact that resources are transferred to other departments does not mean that there is no longer an overview. I say that to Mrs Teunissen.
On June 2, I responded to the Court of Audit. In my opinion, it had published a very good report on how we can organize better accountability for climate expenditure. I then indicated in the government's response that I would adopt all the Court of Audit's recommendations and use a complete overview of all relevant climate expenditure. This is broader than just the Climate Fund. For example, it also contains the SDE++ and climate expenditure of other ministries that do not go through the Climate Fund. I have also committed to ensure consistent application of the definition of climate expenditure and to include it in that overview. In addition, I will provide an overview of the proposed expenditure from the Climate Fund in the draft multi-annual program 2024 and all subsequent programs. Your House will receive a dummy budget from the Climate Fund as long as the bill for the establishment of the Climate Fund has not yet come into force, because it is in this or the other Chamber of the States General. A full accounting of the depletion is also included in the annual report of the Climate Fund. This accountability is also included in the annual report of the relevant ministry to which the resources have been transferred.
I understand that it would have been cleaner to first have an institutional law and only then think about expenditure, but as far as I am concerned, climate policy could not wait for that. That is why we have run it a bit in parallel and are in the current situation. Furthermore, in response to Mr Grinwis's question, I will send the final 2024 multi-year program to your House on Budget Day. This may contain some adjustments compared to the draft multi-year programme, possibly as a result of this parliamentary debate or of reflections that we will receive from the PBL this summer.
Then there's the issue of returning funds to the fund. Mrs Kröger and Mr Boucke too, I thought, have asked what I can do as a fund manager in the event that funds have already been transferred to another department, but are not spent. In principle, resources from the Climate Fund may be carried over to the following year, provided that the European budget rules allow this, as always applies to resources from a budget fund. The resources may only be used for the agreed measure, and if, after consultation with the Ministry of Finance and the relevant department, it appears that the resources are no longer required for the agreed measure, they will flow back to the fund area within the Climate Fund. The transferred resources cannot simply be spent on other purposes, because they are laid down in instruments in budgetary laws. Changes to budgets must also be submitted to your House. So that is also an extra check and balance. Fund management and the Ministry of Finance are in discussions to further specify the necessary agreements regarding the process that precedes decision-making. These agreements will be included in the final multi-year program for 2024. As I just said, this will soon be shared with your House on Budget Day. In this way we want to provide extra assurance that the money remains available for the Climate Fund. I will return shortly to the amendment tabled on this point.";0
h-tk-20222023-23-3;De heer Boswijk;CDA;Excuus, voorzitter. Ik sprak mede namens de BBB. Excuus.;2022-2023;16-11-2022;tk;handelingen;3 Begroting Defensie 2023;https://zoek.officielebekendmakingen.nl/h-tk-20222023-23-3.html;https://zoek.officielebekendmakingen.nl/h-tk-20222023-23-3.xml;nr. 23, item 3;boswijk;Sorry, Chairman. I spoke partly on behalf of the BBB. Excuse.;0
h-tk-20222023-99-7;Minister Rutte;VVD;"Ik laat die analyse echt aan de heer Sjoerdsma. We weten niet of dat waar is. We weten op dit moment dat die aantallen sinds april behoorlijk zijn teruggelopen; althans, dat meldt Italië ons. We weten dat bij alles wat de Europese Commissie doet, we vanzelfsprekend geen afspraken maken die niet helemaal in lijn zijn met alle internationale verdragen. Maar ik weet ook één ding wel: als we op een of andere manier die irreguliere migratie enigszins in goede banen willen leiden, dan moeten we er echt met elkaar voor zorgen dat we de businessmodellen voor dit soort overtochten slopen.";2022-2023;28-6-2023;tk;handelingen;7 Europese top van 29 en 30 juni 2023;https://zoek.officielebekendmakingen.nl/h-tk-20222023-99-7.html;https://zoek.officielebekendmakingen.nl/h-tk-20222023-99-7.xml;nr. 99, item 7;rutte;"I really leave that analysis to Mr Sjoerdsma. We don't know if that's true. We currently know that those numbers have dropped quite a bit since April; At least, that's what Italy tells us. We know that in everything the European Commission does, we naturally do not make agreements that are not fully in line with all international treaties. But I also know one thing: if we want to somehow manage irregular migration, then we really have to work together to demolish the business models for these types of crossings.";0
h-tk-20232024-57-4;Mevrouw Paul;VVD;"Minister
Prima.";2023-2024;27-3-2024;tk;handelingen;4 Toezicht en handhaving;https://zoek.officielebekendmakingen.nl/h-tk-20232024-57-4.html;https://zoek.officielebekendmakingen.nl/h-tk-20232024-57-4.xml;nr. 57, item 4;paul;"Minister
Fine.";0
h-tk-20232024-18-64-n1;Mevrouw Bergkamp;D66;"De
Aan de orde is het tweeminutendebat Iran. Ik heet de minister van Buitenlandse Zaken en de woordvoerders welkom. Ik geef meteen het woord aan de heer Ceder, van de ChristenUnie.";2023-2024;26-10-2023;tk;handelingen;64 Iran;https://zoek.officielebekendmakingen.nl/h-tk-20232024-18-64-n1.html;https://zoek.officielebekendmakingen.nl/h-tk-20232024-18-64-n1.xml;nr. 18, item 64;bergkamp;"The
The next item is the two-minute debate on Iran. I welcome the Minister of Foreign Affairs and the spokespersons. I immediately give the floor to Mr Ceder, from the Christian Union.";0
